site_id,year,N_fert_grower,N_fert_reduced,dul_dep,ll15_dep,root_depth,whc,LAI_max,rain_annual,day_sow,swdef_photo_fw,swdef_expan_fw,swdef_pheno_fw,L1,day_v5,sw_dep_v5,biomass_v5,surfaceom_wt_v5,root_wt_v5,lai_v5,oc_20cm_v5,oc_40cm_v5,n_20cm_v5,n_40cm_v5,n_60cm_v5,n_0_60cm_v5,n_deep_v5,esw_pct_v5,water_table_v5,sand_40cm,om_40cm,clay_40cm,restriction,rain_1,rain_2,rain_3,rain_4,rain_5,rain_6,tmean_1,tmean_2,tmean_3,tmean_4,tmean_5,tmean_6,rad_1,rad_2,rad_3,rad_4,rad_5,rad_6,Y_corn_lt_avg,lat,long,P,junk1,junk2,junk3,junk4,junk5,junk6,junk7,junk8,junk9,junk10,junk11,junk12,junk13,junk14,junk15
3756,2017,160,120,609.2,324.1,2000,285.1,3.053,1114,106,NA,1,1,27.51,NA,NA,937.6,316.4,853.1,0.629,1.98,NA,9.319,17.22,22.15,48.69,31.37,1,2000,NA,NA,27.84,250,267,216,84,60,134,353,2.387,13.8,22.22,21.43,NA,9.885,11.31,19.69,22.04,20.41,NA,11.09,13960,41.47,-89.35,2004,45,9.29,182313,18.9,13,5.81,7.56,4.01,F5,F2,7688,0,50,122,NA
3772,2017,140,100,NA,263.3,2000,273.6,3.26,1001,104,1,1,1,25.35,145,592.6,853.9,338.5,NA,0.609,2.463,2.441,12.77,26.53,35.72,75.01,50.92,1,2000,6.067,4.079,24.13,250,218,197,82,84,128,292,2.356,13.89,22.04,22.09,22.97,10.29,11.04,19.43,22.33,20.04,20.26,11.36,13420,41.43,-90.05,2079,29,15.5,NA,18.9,13,11.6,NA,16.1,F5,F2,0,0,40,NA,F1
3773,2018,170,130,544.1,233.9,2000,310.2,3.202,1090,104,1,NA,1,40.64,143,562.2,675.3,442.5,957.2,0.572,NA,1.409,NA,14.22,18.27,39.97,25.19,NA,2000,4,2.375,20.78,250,207,100,93,89,70,531,-2.375,13.99,NA,23.74,22.96,10.66,12.11,20.01,NA,20.05,20.29,11.05,13690,41.37,-90.04,1851,47,6.2,172246,24.6,14,5.81,18.9,4.01,F5,F2,0,0,60,122,NA
3777,2018,130,90,547,281.7,2000,265.3,3.213,1065,103,1,1,1,40.28,142,569.1,NA,456.9,962,NA,2.216,2.213,NA,24.43,30,67.46,36.46,1,2000,4.494,3.697,NA,NA,195,97,NA,91,70,507,-2.313,NA,23.08,24.14,23.53,10.99,11.54,19.96,19.98,19.41,20.23,11.14,13220,41.36,-89.93,1878,50,9.29,343847,22.7,9,5.81,20.8,4.01,F5,F2,0,0,38,122,F2
3799,2017,160,120,616.6,356.4,1823,NA,2.919,1067,105,1,1,1,13.14,147,668.8,886.8,NA,850.1,0.631,NA,NA,NA,14.77,19.25,41.69,27.87,1,2000,4.075,2.717,NA,NA,262,NA,NA,74,107,325,2.54,13.89,22.1,21.82,22.33,10.31,11.15,19.17,22.29,20.13,20.32,11.22,12820,41.39,-89.34,1955,65,9.29,262446,3.78,7,5.81,15.1,4.01,F5,F2,0,0,20,122,F1
3829,2017,150,110,610.2,347.7,2000,262.6,3.089,1047,105,1,1,1,22.44,147,NA,875.9,311.1,856.9,0.619,2.104,2.013,9.602,18.3,23.45,51.35,33.12,1,2000,NA,3.343,24.22,250,254,226,NA,88,96,314,2.376,13.78,21.98,21.72,22.06,10.02,11.18,19.18,22.23,20.2,19.91,11.1,13860,41.25,-89.59,2050,21,9.29,241951,NA,9,9.68,13.2,8.03,F5,F2,0,0,45,122,F1
3830,2018,150,110,561.1,299.8,2000,261.4,3.226,1099,105,1,1,1,54.78,NA,616.7,NA,NA,945.5,0.612,2.048,2.003,12.53,25.79,33.72,72.03,44.25,1,2000,7.744,3.345,22.5,250,219,105,163,107,62,443,-2.262,14.11,23.12,23.34,22.05,10.53,12.09,20.27,19.17,19.75,NA,10.94,NA,41.33,-89.58,1853,21,NA,253190,30.3,10,NA,NA,16.1,F5,F2,0,0,48,122,F1
3849,2017,160,120,609.6,325.9,2000,283.7,3.244,1120,105,1,1,1,35.15,146,676.9,850,303.2,843.8,0.619,2.592,2.59,NA,24.2,30.59,67.74,41.47,1,2000,3.471,4.297,27.81,250,264,263,88,86,110,309,NA,14.05,22.05,NA,22.62,10.56,11.14,19.25,21.87,19.55,20.69,11.23,13710,NA,-89.09,1952,NA,NA,196782,11.3,4,5.81,NA,4.01,F5,F2,NA,0,30,122,F1
3869,2018,100,60,562.3,325,2000,237.3,3.53,928,108,1,1,1,39.73,145,612.7,686.4,407.2,1006,0.509,3.036,3.021,18.66,37.3,46.12,102.1,54.62,1,2000,7.436,5.019,29.77,250,200,102,NA,72,7,381,-2.375,14.64,NA,23.59,21.6,9.735,NA,21.32,18.32,21.62,21.25,10.48,14310,41.59,-88.88,NA,61,15.5,244087,22.7,9,5.81,5.67,4.01,F5,F2,0,0,52,122,NA
3871,2018,120,80,598.4,325.8,2000,272.6,3.516,992,108,1,1,1,34.12,145,657.9,671.7,447.1,996.5,0.506,2.403,2.351,14.18,29.33,37.88,81.4,47.35,1,2000,3.949,3.878,26.43,250,213,118,173,66,14,408,-2.252,14.63,22.47,23.65,21.55,9.968,11.78,21.08,18.7,21.6,21.19,10.46,14440,41.59,-88.78,2087,39,9.29,153976,30.3,10,5.81,5.67,4.01,F5,NA,0,0,52,122,F2
3878,2017,140,100,559.8,294.3,2000,265.5,3.558,NA,108,0.9996,0.9954,1,35.37,150.3,603.5,785.4,299.3,814,0.5418,2.635,NA,13.81,NA,35.26,75.68,54.8,1,2000,5.553,4.392,25.57,250,311,237,72,184,32,NA,2.831,13.74,21.62,22.98,21.01,9.84,11.26,NA,21.9,19.48,20.7,10.58,NA,41.63,-88.63,2100,35,15.5,199753,30.3,10,NA,15.1,4.01,F5,F2,0,0,60,122,F1
3887,2018,120,80,565.5,345,2000,220.5,3.519,1133,108,1,1,NA,45.61,145,624.7,694,394.8,992.7,0.51,2.615,2.553,13.06,25.2,32.57,70.83,NA,1,2000,12.34,4.245,27.49,250,303,115,200,61,13,NA,-1.648,14.66,22.83,24,22.18,10.86,11.78,21.02,19.04,21.18,20.65,10.68,13950,41.56,-88.3,1985,28,9.29,82531,30.3,10,9.68,15.1,8.03,NA,F2,0,0,40,NA,F1
3892,2017,110,70,560.8,347.2,1999,213.6,3.241,1149,NA,0.9653,0.9132,1,38.04,148,606.5,856.9,324.6,822.1,0.591,2.71,2.658,15.55,28.77,37.11,81.43,54.5,1,2000,5.32,4.417,30.38,250,321,240,43,66,126,353,2.755,13.81,22.12,21.78,22.7,10.55,11.21,19.62,22.43,20.51,18.95,10.98,13040,41.59,-88.27,2054,34,9.29,NA,18.9,13,9.68,22.7,20.1,F3,F2,0,0,NA,NA,F1
3900,2017,170,130,615.6,410.3,1737,NA,2.91,1224,106,0.8974,0.7472,1,14.09,148,656.1,869.8,315.6,834.5,0.588,2.012,1.856,12.1,23.48,32.02,67.6,55.39,1,2000,8.295,3.021,30.03,240.8,355,NA,46,63,170,368,2.75,13.8,22.16,21.9,22.94,10.76,11.19,19.58,22.59,19.85,18.75,11.09,11290,41.57,-87.92,1675,48,15.5,309895,30.3,NA,1.94,11.3,NA,F5,F1,NA,0,NA,122,F1
3910,2018,110,70,555.8,302.4,2000,NA,3.511,1021,107,NA,1,1,40.46,145,605.4,712.1,433.3,971.3,0.528,2.694,2.685,13.04,NA,31.74,70.19,39.77,1,2000,5.999,4.473,26.61,250,246,119,152,88,20,396,-1.963,14.46,22.9,23.6,NA,10.5,11.77,20.79,18.8,20.83,NA,NA,13980,41.53,-88.72,1983,42,9.29,191712,NA,13,1.94,22.7,8.03,F5,F2,0,1590,40,122,F1
3920,2018,120,80,541.7,311.4,2000,230.3,3.517,1040,108,NA,1,1,48.03,145,596.5,703.6,445.4,984.1,NA,2.658,2.64,13.71,26.56,32.58,72.84,39.37,1,2000,7.541,4.375,26.29,NA,242,100,184,61,17,436,-1.847,14.72,22.89,23.74,21.89,10.6,11.86,21.16,NA,20.92,20.85,10.62,13990,41.47,-88.46,1999,25,9.29,177147,NA,10,9.68,NA,NA,F5,F2,NA,0,40,122,F1
3928,2018,100,60,633.8,406.4,1747,227.4,3.209,1070,105,1,NA,1,15.55,145,657.1,803.9,424.4,973.5,0.576,2.568,2.47,15.16,26.47,31.07,72.7,37.68,1,2000,12.91,4.047,28.78,207.9,254,113,109,154,29,411,-1.55,13.79,23.1,23.72,23.09,11.32,11.96,20.61,19.65,NA,20.35,10.93,12430,41.49,-88.24,1850,22,9.29,195532,18.9,13,9.68,18.9,8.03,F5,F1,8614,0,40,122,F2
3932,2018,180,140,605.5,316,2000,289.5,3.536,1271,112,1,NA,1,18.15,147,628.3,670.3,NA,NA,0.498,1.197,0.9982,6.931,12.95,16.54,36.42,21.1,0.9999,2000,4,1.652,20.92,250,173,101,233,74,107,583,NA,15.8,21.6,23.3,21.36,8.785,12.43,21.26,18.8,22.36,18.83,NA,14230,42.35,-89.76,2043,24,NA,89347,3.78,7,9.68,13.2,8.03,F5,F1,0,0,40,122,F1
3947,2017,120,80,568.6,306.1,2000,262.6,3.572,1107,NA,1,1,1,NA,149,614.3,816.7,303.3,829.7,0.566,2.757,2.747,14.95,28.08,36.97,80,54.72,1,2000,6.981,4.569,27.58,250,310,224,65,118,83,307,NA,13.82,21.65,22.61,21.26,9.986,11.1,19.68,22.1,19.54,20.06,10.83,14070,41.43,-88.89,2134,50,9.29,485710,20.8,16,1.94,18.9,8.03,F5,F1,0,0,50,122,F1
3995,2017,110,70,564.2,343.9,1977,220.2,3.229,NA,106,NA,0.9964,1,27.75,147,620.4,836.7,323.8,837.2,0.605,3.013,2.973,16.49,31.49,41.02,89,NA,1,2000,7.384,NA,31.86,250,261,234,67,54,122,291,NA,13.96,22.21,21.97,22.53,NA,11.35,19.55,NA,19.44,19.62,11.19,13260,41.36,-88.54,2012,53,9.29,341439,24.6,14,9.68,7.56,8.03,NA,F1,0,NA,60,122,F2
3997,2017,100,60,644,428.8,1766,215.3,2.974,1026,105,NA,0.9193,1,6.533,146,691.3,870.5,348.9,861.2,0.623,NA,NA,15.48,NA,37.08,81.43,52,1,2000,8.314,4.271,34.61,218.1,251,221,55,65,123,311,2.779,14.03,22.06,22.25,NA,10.8,11.18,19.54,22.12,19.2,20.15,NA,12070,41.31,-88.53,1797,40,9.29,NA,22.7,9,1.94,1.89,20.1,F5,F1,0,NA,NA,NA,F1
4000,2018,100,60,594.7,378.7,1845,NA,3.111,894,NA,0.9963,0.9832,1,23.87,145,620.3,851.9,423.3,939.6,0.615,2.636,2.558,17.21,30.13,34.72,82.06,39.72,NA,2000,8.148,4.191,31.25,237.3,223,86,89,101,29,366,-1.64,14.15,23.35,23.74,22.88,11.26,11.78,20.52,20.13,19.57,20.58,11.08,NA,41.29,-88.5,1774,34,9.29,136862,7.57,2,9.68,15.1,12,F5,F1,0,0,40,42.7,F1
4017,2018,100,60,NA,326.4,1954,224.9,2.99,955,105,0.9928,0.9818,1,46.69,NA,571.5,822.7,385.4,949.4,0.596,NA,2.759,23.12,39.43,45.91,108.5,NA,NA,2000,9.702,4.516,31.83,250,227,77,NA,NA,37,428,-1.512,13.91,23.24,23.74,23.09,11.39,11.9,20.58,20.54,19.83,20.21,11.06,13710,41.33,-88,NA,29,9.29,36601,18.9,13,9.68,18.9,8.03,NA,F1,0,0,NA,122,F1
4062,2018,120,80,640.9,424.5,1666,216.3,3.194,1080,107,1,0.9927,1,15.05,146,644.9,755.9,405.8,973.6,0.536,NA,2.033,14.51,24.04,27.84,66.39,32.85,0.9995,NA,10.19,3.338,29.64,179.3,272,65,134,104,55,450,-1.423,14.28,22.68,24.07,22.18,10.89,11.98,21.13,18.99,22.08,19.79,10.58,NA,NA,-87.64,1782,53,9.29,189511,22.7,9,5.81,5.67,4.01,F5,F2,0,NA,NA,122,F1
4066,2018,110,70,540.5,327.1,1963,213.3,3.274,1015,107,1,1,1,52.65,NA,565.2,736.3,NA,977.8,0.526,2.783,2.672,18.49,30.43,NA,NA,40.44,0.9985,NA,9.337,4.373,31.29,250,256,54,88,123,36,458,-1.437,14.27,23.28,23.62,22.36,11.1,11.84,21.36,20.38,20.69,19.81,10.72,13970,41.26,-87.81,1881,51,18.6,155594,30.3,10,5.81,NA,4.01,F5,F2,0,1887,NA,122,F2
4077,2017,200,160,616.2,379.6,2000,236.6,3.493,1049,112,0.9854,NA,1,7.132,155,651,829.9,301.9,804,0.541,1.511,1.298,9.815,18.29,24.7,52.8,36.83,1,2000,6.389,2.133,22.11,250,235,202,121,258,35,198,2.051,13.7,21.39,22.46,NA,8.008,11.43,19.96,21.8,19.75,20.93,9.994,13350,42.3,-89.75,2101,52,3.1,123011,22.7,9,NA,1.89,8.03,F5,F2,NA,0,45,122,F1
4098,2018,120,80,529.2,282.1,2000,247.1,3.55,1361,111,1,1,1,NA,148,559,765.7,411.4,1037,0.567,2.845,2.714,NA,25.19,30.88,69.99,38.09,0.9948,2000,29.14,4.539,22,NA,196,116,331,76,55,587,-2.986,15.58,21.15,23.1,21.32,NA,NA,21.21,18.42,21.86,19.81,9.9,NA,42.29,-89.23,2163,NA,9.29,340940,18.9,13,5.81,7.56,4.01,F5,F2,0,0,40,122,F1
4103,2017,170,130,619.9,346.9,2000,273,3.534,1074,111,1,NA,1,8.762,155,654.7,833,289.6,824.3,0.548,2.155,2.109,11.16,20.51,26.42,58.09,37.08,1,2000,3.584,3.499,24.57,250,259,215,145,221,19,215,NA,13.49,NA,22.39,20.3,8.19,11.55,19.98,21.35,19.2,20.86,10.12,13690,42.22,-89.14,2100,40,9.29,309311,22.7,9,5.81,9.46,4.01,F5,F2,NA,0,40,NA,F1
4105,2017,140,100,608.4,323.3,NA,285.1,3.534,1040,112,1,1,1,11.24,155,652.1,846.1,300.9,820.6,0.549,NA,2.254,11.82,23.13,31.57,66.52,47.74,1,2000,3.351,3.78,26.21,250,237,203,99,264,26,211,2.163,13.76,21.4,22.58,19.82,8.114,11.42,20.01,21.35,19.63,21.02,10.12,14590,42.24,-89.8,2144,17,9.29,150262,3.78,7,9.68,22.7,16.1,F5,F1,0,0,20,122,F1
4126,2018,170,130,NA,290.5,2000,255.9,3.551,1357,111,1,NA,1,38.46,147,581.5,676.2,402.5,NA,0.507,1.969,1.89,9.372,18.02,22.94,50.33,NA,NA,2000,6.06,3.117,24.51,250,189,123,309,76,76,NA,-2.878,15.44,21.57,23.28,21.38,NA,11.95,21.15,18.76,21.9,19.55,10.01,14100,42.2,NA,2115,47,12.4,139268,28.4,15,5.81,18.9,4.01,F5,F2,0,NA,60,122,F2
4131,2018,140,100,538.1,262.4,2000,NA,3.531,1334,110,1,NA,1,40.39,147,564.3,739.7,410.8,1026,0.547,2.318,NA,12.27,22.82,NA,63.59,34.82,1,NA,32.96,3.795,19.41,250,186,121,NA,80,78,531,-2.75,15.18,21.56,23.58,21.39,NA,11.85,21.26,18.74,NA,19.31,10.16,14190,42.12,-89.09,2092,18,9.29,238867,3.78,7,9.68,11.3,16.1,F5,F2,0,1602,40,122,F1
4133,2018,120,80,597.7,374.3,NA,223.4,3.522,1336,111,1,1,1,32.43,NA,639.6,668.1,417.2,1057,0.499,2.672,2.626,13.53,25.91,NA,71.33,37.67,1,2000,12.85,4.352,27.86,226.4,NA,NA,369,38,89,527,-2.775,15.32,21.35,23.34,21.3,8.906,NA,NA,18.61,22.39,18.86,10.09,13670,42.17,-88.97,2119,18,9.29,231193,5.67,8,9.68,13.2,16.1,F5,F2,0,0,30,122,F1
4144,2017,150,110,615.1,335,2000,280.1,3.538,1023,112,1,1,1,7.882,155,647.3,853.9,317.4,805.4,0.56,1.962,1.934,10.87,21.83,30.04,62.74,45.08,1,2000,3.767,3.233,24.6,250,235,192,85,278,18,215,2.308,13.89,21.54,22.73,NA,8.144,11.51,19.95,21.43,19.46,21.56,10.11,14300,42.12,-89.75,2155,20,9.29,84726,30.3,10,9.68,24.6,8.03,F5,F1,NA,0,40,122,F1
4156,2017,200,160,645.5,375.5,2000,270,3.496,1082,111,1,1,1,5.477,154,669.9,836.9,319.3,819.2,0.5382,NA,0.8961,5.882,11.34,16.44,33.65,29.54,1,2000,16.34,1.473,22.97,250,NA,205,112,228,NA,225,2.358,13.5,NA,22.59,20.37,8.435,11.45,20.23,NA,NA,20.95,10.18,13340,42.1,NA,2048,20,9.29,114874,30.3,10,9.68,1.89,16.1,F5,F2,0,NA,30,122,F1
4164,2018,120,80,576.9,308.8,2000,268.1,3.518,1317,111,1,1,1,37.93,147,605.4,700.9,408.7,1016,0.518,2.436,2.429,12.38,26.2,35.48,74.06,47.26,1,2000,4.447,4.037,24.16,250,188,127,NA,NA,91,NA,NA,15.56,NA,23.57,21.3,9.097,12.09,21.29,18.57,21.56,19.91,10.1,14290,42.07,-89.09,2128,50,9.29,209464,22.7,9,11.6,15.1,20.1,F5,NA,0,0,35,122,NA
4165,2017,170,130,614,353.3,1858,260.7,NA,NA,NA,NA,0.9956,1,5.676,154,650.3,NA,315.8,NA,0.524,1.666,1.586,9.497,17.45,22.4,49.34,31.29,1,2000,7.469,2.635,24.76,227.5,297,216,130,241,13,253,2.432,NA,21.6,22.58,20.41,8.478,11.32,19.97,20.62,19.21,20.82,10.16,NA,42.09,-89.18,2078,42,9.29,116632,20.8,16,5.81,18.9,4.01,F5,F2,0,0,45,122,F2
4168,2018,120,80,621.8,423.9,2000,197.9,3.522,1291,111,1,NA,1,21.18,147,635.4,685.5,410.5,1027,0.512,2.169,NA,NA,NA,25.34,54.9,32.6,1,2000,2.158,3.559,24.34,250,NA,135,327,84,89,468,NA,15.48,21.58,23.56,NA,9.114,12.01,21.26,18.67,22.05,19.97,10.16,NA,42.11,-88.99,2078,41,9.29,599629,30.3,10,5.81,1.89,24.1,F3,F1,NA,0,40,122,NA
4197,2018,130,90,558.8,308.8,2000,250,3.51,1299,111,1,1,1,42.43,147,603.4,NA,442.3,1036,0.533,2.771,2.746,12.71,23.89,29.94,66.54,NA,1,2000,10.56,4.567,NA,250,NA,130,255,84,NA,544,NA,15.7,21.74,23.27,21.23,8.891,12.24,21.15,18.79,21.89,19.9,10.08,14520,42.02,-89.36,2154,44,9.29,165599,22.7,9,5.81,NA,4.01,F5,F2,0,0,48,122,F1
4203,2018,110,70,630.2,377.2,2000,253,3.53,1250,111,NA,1,NA,20.71,147,652.4,NA,NA,1032,0.511,2.264,2.194,10.43,19.43,24.9,54.76,33.12,1,2000,NA,3.619,24.77,250,203,131,298,87,62,469,-2.914,15.48,21.55,23.17,21.12,8.818,12.69,21.42,18.71,NA,20.34,10.33,13880,42.02,-89.09,2106,38,9.29,NA,18.9,13,5.81,22.7,4.01,F5,F2,7298,NA,40,122,F2
4206,2017,120,80,537.9,271.8,2000,266.2,3.539,1096,111,1,1,1,NA,154,548.7,816.3,318.3,843.9,0.519,2.695,2.658,15.29,NA,32.01,73.43,44.92,0.9825,2000,25.76,4.34,22.61,250,280,NA,108,229,NA,256,NA,13.4,21.52,22.33,20.28,8.426,11.5,NA,21.14,19.08,NA,10.27,13870,41.99,-88.99,2084,64,9.29,NA,18.9,13,5.81,22.7,4.01,F5,F2,NA,0,40,122,F1
4217,2017,120,80,604.7,314.4,2000,NA,3.549,1057,109,1,1,1,10.17,152,647.2,797,305.9,797,0.558,2.419,2.355,13.33,26.5,36.14,75.96,53.54,1,2000,5.926,3.934,22.87,250,260,197,116,231,28,225,2.539,NA,21.89,23.15,20.84,9.164,NA,19.88,21.11,19.85,21.04,10.5,14400,NA,-89.86,2104,77,NA,232894,13.2,5,5.81,NA,4.01,NA,F2,0,0,40,122,F1
4218,2018,180,140,528,219.9,2000,308.1,3.537,1309,109,1,1,1,32.61,145,519.8,712.1,459.4,981.7,0.523,1.462,1.422,6.612,12.31,15.99,34.91,23.31,0.9735,2000,4,2.37,20.41,250,208,104,249,47,47,654,-2.888,15.08,22.53,23.68,21.6,NA,12.22,21.23,NA,22.25,21.1,10.19,14200,NA,-89.9,2016,NA,9.29,80924,30.3,10,13.6,15.1,8.03,F5,F1,NA,0,35,122,F1
4220,2018,170,130,531.2,221,2000,310.2,3.54,1309,109,1,1,1,25.47,145,523,712.2,NA,977.2,0.523,1.364,1.29,NA,11.23,14.78,32.05,NA,0.9736,2000,3.379,2.141,19.55,250,208,104,249,47,47,654,-2.888,15.08,NA,23.68,21.6,9.552,12.22,NA,NA,22.25,21.1,10.19,14210,41.92,NA,2021,24,9.29,NA,3.78,7,9.68,13.2,20.1,F5,F1,0,NA,40,122,F1
4226,2018,140,100,606,317.8,2000,288.1,3.544,1255,110,1,1,1,34.52,NA,650.3,661.8,434.8,1011,0.514,1.86,1.835,9.599,17.42,22.2,49.22,30.04,NA,2000,3.853,3.072,24.37,250,219,125,228,69,30,584,-2.845,15.51,22.28,23.65,21.42,9.398,12.03,21.22,18.92,21.9,21.3,10.23,14610,41.89,-89.64,2069,46,9.29,121168,22.7,9,1.94,5.67,8.03,NA,F1,0,0,40,122,F1
4228,2018,140,100,605.8,317.6,2000,288.2,3.544,1255,110,1,1,1,33.61,146,650,661.8,434.8,1011,0.514,NA,1.797,9.395,17.08,21.79,48.26,29.55,1,2000,3.823,3.008,24.4,250,219,125,228,69,30,584,-2.845,15.51,22.28,23.65,21.42,9.398,12.03,NA,18.92,21.9,21.3,10.23,14610,41.88,-89.59,2068,22,9.29,NA,30.3,NA,9.68,26.5,16.1,F5,F2,0,0,40,122,F1
4246,2018,100,60,388,195.4,2000,192.6,3.53,1144,110,1,1,1,NA,147,394.8,772.7,412.9,1006,0.5647,2.621,2.533,12.1,NA,32.75,69.16,45.16,1,2000,13.98,4.157,22.05,NA,NA,144,286,86,51,392,-2.759,15.41,21.76,23.55,21.2,9.174,12.16,NA,NA,21.86,20.69,10.19,13600,41.86,-89.04,2153,18,9.29,268952,5.67,8,9.68,15.1,16.1,F5,F2,0,0,20,122,F1
4249,2017,160,120,639.5,378.4,2000,261.1,3.383,989,107,1,1,1,4.874,149.5,704.3,746.5,298.4,838,0.5517,1.53,1.478,7.767,15.29,NA,43.48,28.6,1,2000,7.21,NA,30.27,250,266,179,92,78.38,158.6,215,2.6,13.89,21.96,22.94,22.03,9.738,11,19.12,22.14,19.89,20.39,10.69,NA,41.86,-90.11,1950,51,12.4,229465,24.6,14,5.81,7.56,4.01,NA,F2,15024,0,NA,122,F2
4253,2018,180,140,446.6,190.4,2000,256.2,NA,1275,108,1,1,1,32.96,145,440.9,732.1,452.9,976,0.542,1.099,1.007,5.274,9.685,12.78,27.74,20.4,0.9783,2000,15.17,1.653,17.84,221,219,108,NA,77,38,NA,-2.928,14.94,NA,23.25,21.4,9.753,12.19,21.11,18.87,NA,21.03,10.49,13680,41.82,-90.03,NA,39,9.29,NA,24.6,14,5.81,7.56,4.01,F5,F2,0,0,40,16.4,F2
4255,2018,180,140,451.5,178.9,2000,NA,3.504,1275,108,1,NA,1,39.54,145,449.9,722.9,453,989.8,NA,1.34,NA,5.64,NA,13.05,28.92,22.91,0.9782,2000,20.08,2.198,NA,250,219,108,194,77,38,639,-2.928,14.94,23.02,NA,21.4,9.753,NA,21.11,18.87,21.67,21.03,10.49,13480,41.82,-90.04,1937,34,15.5,349148,30.3,10,5.81,5.67,4.01,F5,F2,0,NA,40,122,F1
4256,2017,180,140,561.9,291,2000,270.8,NA,1046,108,1,1,1,7.753,150,604.7,663.1,294.7,NA,0.513,1.452,1.31,8.159,16.85,24.58,49.58,40.16,1,2000,5.196,2.188,NA,250,264,NA,103,204,30,233,2.519,13.63,21.62,23.14,20.99,9.28,11.18,19.72,21.92,19.68,20.95,10.59,13560,41.84,-89.91,1989,47,9.29,427055,30.3,10,5.81,NA,NA,F5,F2,NA,0,45,82.1,F1
4261,2018,170,130,578.8,280.9,2000,298,3.537,1304,108,1,1,1,38.6,145,606.5,703.1,453.3,995,NA,1.445,1.413,7.961,16.22,22.83,47.01,35.61,0.9945,2000,4,2.373,21.77,250,220,122,250,66,30,616,-2.847,14.84,22.79,23.43,21.52,9.777,12.23,20.85,18.49,NA,20.92,10.31,14380,41.83,-89.76,NA,26,9.29,159897,NA,10,9.68,7.56,20.1,F3,F1,0,0,40,NA,F1
4268,2017,180,140,593.3,332.4,2000,260.9,3.402,1026,109,1,NA,1,9.629,152,NA,795.8,303,805.5,0.557,1.455,1.326,8.755,17.49,24.85,51.1,39.05,0.9991,2000,21.69,2.179,20.9,250,255,212,94,185,42,NA,2.665,13.69,NA,23.11,20.61,NA,11.35,19.99,NA,19.67,21.04,10.52,13270,NA,-89.58,1995,NA,6.2,138597,22.7,9,9.68,15.1,20.1,NA,F1,0,0,25,122,F1
